VAR,col
FULL_MNGMNT_BU_CD_HSGW112X,551
FULL_MNGMNT_BU_CD_ICTH113X,552
FULL_MNGMNT_BU_CD_INCD112X,553
FULL_MNGMNT_BU_CD_INCD1Z2X,554
FULL_MNGMNT_BU_CD_INEF117X,555
FULL_MNGMNT_BU_CD_JCZ00000,556
FULL_MNGMNT_BU_CD_KNYY112X,557
FULL_MNGMNT_BU_CD_KYI00000,558
FULL_MNGMNT_BU_CD_KYK00000,559
FULL_MNGMNT_BU_CD_KYO00000,560
FULL_MNGMNT_BU_CD_LA100000,561
FULL_MNGMNT_BU_CD_MEX00000,562
FULL_MNGMNT_BU_CD_MI200000,563
FULL_MNGMNT_BU_CD_MINQ112X,564
FULL_MNGMNT_BU_CD_MJ100000,565
FULL_MNGMNT_BU_CD_MJE00000,566
FULL_MNGMNT_BU_CD_MJI00000,567
FULL_MNGMNT_BU_CD_MJK00000,568
FULL_MNGMNT_BU_CD_MJO00000,569
FULL_MNGMNT_BU_CD_MK100000,570
FULL_MNGMNT_BU_CD_NAC00000,571
FULL_MNGMNT_BU_CD_NAH00000,572
FULL_MNGMNT_BU_CD_NAI00000,573
FULL_MNGMNT_BU_CD_NAK00000,574
FULL_MNGMNT_BU_CD_NAM00000,575
FULL_MNGMNT_BU_CD_NAO00000,576
FULL_MNGMNT_BU_CD_NAT00000,577
FULL_MNGMNT_BU_CD_NAV00000,578
FULL_MNGMNT_BU_CD_NAW00000,579
FULL_MNGMNT_BU_CD_NCM00000,580
FULL_MNGMNT_BU_CD_NMJ00000,581
FULL_MNGMNT_BU_CD_NNC00000,582
FULL_MNGMNT_BU_CD_NRC00000,583
FULL_MNGMNT_BU_CD_NRI00000,584
FULL_MNGMNT_BU_CD_NRK00000,585
FULL_MNGMNT_BU_CD_NRM00000,586
FULL_MNGMNT_BU_CD_NRN00000,587
FULL_MNGMNT_BU_CD_NRO00000,588
FULL_MNGMNT_BU_CD_NRW00000,589
FULL_MNGMNT_BU_CD_NSI00000,590
FULL_MNGMNT_BU_CD_NSP00000,591
FULL_MNGMNT_BU_CD_NSY00000,592
FULL_MNGMNT_BU_CD_PBE00000,593
FULL_MNGMNT_BU_CD_PBI00000,594
FULL_MNGMNT_BU_CD_PBO00000,595
FULL_MNGMNT_BU_CD_SCS00000,596
FULL_MNGMNT_BU_CD_SGC00000,597
FULL_MNGMNT_BU_CD_SGEF117X,598
FULL_MNGMNT_BU_CD_SGKY113X,599
FULL_MNGMNT_BU_CD_SGOO113X,600
FULL_MNGMNT_BU_CD_SGOO1Z3X,601
FULL_MNGMNT_BU_CD_SMII113X,602
