VAR,col
FULL_MNGMNT_BU_CD_GJG00000,530
FULL_MNGMNT_BU_CD_GKG00000,531
FULL_MNGMNT_BU_CD_GLG00000,532
FULL_MNGMNT_BU_CD_GRG00000,533
FULL_MNGMNT_BU_CD_GSG5114X,534
FULL_MNGMNT_BU_CD_GSG511SX,535
FULL_MNGMNT_BU_CD_GST00000,536
FULL_MNGMNT_BU_CD_HINW112X,537
FULL_MNGMNT_BU_CD_HSGW112X,538
FULL_MNGMNT_BU_CD_ICTH113X,539
FULL_MNGMNT_BU_CD_ICTH1Z2X,540
FULL_MNGMNT_BU_CD_INCD112X,541
FULL_MNGMNT_BU_CD_INCD1Z2X,542
FULL_MNGMNT_BU_CD_INEF117X,543
FULL_MNGMNT_BU_CD_JCZ00000,544
FULL_MNGMNT_BU_CD_KNYY112X,545
FULL_MNGMNT_BU_CD_MEX00000,546
FULL_MNGMNT_BU_CD_MJE00000,547
FULL_MNGMNT_BU_CD_NAC00000,548
FULL_MNGMNT_BU_CD_NAH00000,549
FULL_MNGMNT_BU_CD_NAI00000,550
FULL_MNGMNT_BU_CD_NAM00000,551
FULL_MNGMNT_BU_CD_NAO00000,552
FULL_MNGMNT_BU_CD_NAV00000,553
FULL_MNGMNT_BU_CD_NAW00000,554
FULL_MNGMNT_BU_CD_NCM00000,555
FULL_MNGMNT_BU_CD_NKY00000,556
FULL_MNGMNT_BU_CD_NMC00000,557
FULL_MNGMNT_BU_CD_NMJ00000,558
FULL_MNGMNT_BU_CD_NNC00000,559
FULL_MNGMNT_BU_CD_NRC00000,560
FULL_MNGMNT_BU_CD_NRI00000,561
FULL_MNGMNT_BU_CD_NRK00000,562
FULL_MNGMNT_BU_CD_NRM00000,563
FULL_MNGMNT_BU_CD_NRN00000,564
FULL_MNGMNT_BU_CD_NRO00000,565
FULL_MNGMNT_BU_CD_NRW00000,566
FULL_MNGMNT_BU_CD_NSI00000,567
FULL_MNGMNT_BU_CD_NSP00000,568
FULL_MNGMNT_BU_CD_NSY00000,569
FULL_MNGMNT_BU_CD_PBE00000,570
FULL_MNGMNT_BU_CD_PBI00000,571
FULL_MNGMNT_BU_CD_PBO00000,572
FULL_MNGMNT_BU_CD_SCS00000,573
FULL_MNGMNT_BU_CD_SGC00000,574
FULL_MNGMNT_BU_CD_SGCD113X,575
FULL_MNGMNT_BU_CD_SGCD1Z3X,576
FULL_MNGMNT_BU_CD_SGEF117X,577
FULL_MNGMNT_BU_CD_SGKY113X,578
FULL_MNGMNT_BU_CD_SGOO113X,579
FULL_MNGMNT_BU_CD_SGOO1Z3X,580
FULL_MNGMNT_BU_CD_SMII113X,581
FULL_MNGMNT_BU_CD_SMII1Z3X,582
FULL_MNGMNT_BU_CD_SMTH113X,583
FULL_MNGMNT_BU_CD_SMTH1Z3X,584
FULL_MNGMNT_BU_CD_SPE00000,585
FULL_MNGMNT_BU_CD_SSW00000,586
FULL_MNGMNT_BU_CD_VINZ112X,587
FULL_MNGMNT_BU_CD_VKY00000,588
FULL_MNGMNT_BU_CD_VMJ00000,589
FULL_MNGMNT_BU_CD_VPB00000,590
FULL_MNGMNT_BU_CD_VSGZ113X,591
FULL_MNGMNT_BU_CD_VSGZ114X,592
FULL_MNGMNT_BU_CD_VSL00000,593
HCPCS_CD_36415,594
HCPCS_CD_43239,595
HCPCS_CD_45380,596
HCPCS_CD_59025,597
HCPCS_CD_70450,598
HCPCS_CD_71045,599
HCPCS_CD_71046,600
HCPCS_CD_74176,601
HCPCS_CD_74177,602
HCPCS_CD_80048,603
HCPCS_CD_80051,604
HCPCS_CD_80053,605
HCPCS_CD_80061,606
