KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,DTL_LINE_NBR,Result,Model_Score
19134MB0620,ST,11,3876430,2.9959412e-05
19134MB0620,ST,12,3876430,2.39578e-05
19134MB0620,ST,13,3876430,3.414779e-05
19134MB2636,ST,01,3845142,0.108553626
19134MD0263,1#,01,3612773,0.38893628
19134MD3986,1#,01,4433448,0.29984802
19134MD4436,1#,01,3586230,0.4827177
19134MD4436,1#,02,4120340,0.5900274
19134MD4436,1#,03,3586230,0.10827062
19134MD9107,ST,01,0262465371,0.07682303
19134MD9107,ST,02,0262465371,0.064444155
19134MD9107,ST,03,0262465371,0.09286632
19134MD9107,ST,04,0262465371,0.09154161
19134ME0923,1#,01,0263316873,0.035862397
19134ME0923,1#,02,0263316873,0.035862397
19134ME0923,1#,03,0263316873,0.035862397
19134ME0923,1#,04,0263316873,0.035862397
19134ME0923,1#,05,0263316873,0.035862397
19134ME0923,1#,06,0260466403,0.0020122544
19134ME0923,1#,07,0263316873,0.035862397
19134ME0923,1#,08,0260466403,0.0009278676
19134ME0923,1#,09,0260372353,0.0014664487
19134ME0923,1#,10,0263316873,0.002087115
19134ME0923,1#,11,0263316873,0.0012382163
19134ME0923,1#,12,0263316873,0.035862397
19134ME0923,1#,13,0260372353,0.002384633
19134ME4232,ST,01,4521113,0.13160546
19134MF1265,ST,01,0257835217,0.036867898
19134MF1265,ST,02,0263781596,0.1131568
19134MF1265,ST,03,0263781596,0.1131568
19134MF1265,ST,04,0263781596,0.1131568
19134MF1265,ST,05,0263781596,0.1131568
19134MF1265,ST,06,0263781596,0.1131568
19134MF1265,ST,07,0263781596,0.1131568
19134MF1265,ST,08,0263781596,0.1131568
19134MF1265,ST,09,0263781596,0.1131568
19134MF1265,ST,10,0263781596,0.1131568
19134MF1265,ST,11,0263781596,0.1131568
19134MF6740,1#,01,0263877844,0.45475465
19134MH7236,ST,01,4211531,0.014212648
19134MH7236,ST,02,4211531,0.014212648
19134MH7236,ST,03,4211531,0.014212648
19134MH7236,ST,04,4211531,0.014212648
19134MH7236,ST,05,4211531,0.014212648
19134MH7236,ST,06,4211531,0.014212648
19134MH7236,ST,07,4211531,0.014212648
19134MH7236,ST,08,4211531,0.014212648
19134MH7236,ST,09,4211531,0.014212648
19134MH7236,ST,10,4211531,0.014212648
19134MH7236,ST,11,4211531,0.014212648
19134MH7236,ST,12,4211531,0.014212648
19134MH7236,ST,13,4211531,0.014212648
19134MH7236,ST,14,4211531,0.014212648
19134MH7236,ST,15,4211531,0.014212648
19134MH7236,ST,16,4211531,0.014212648
19134MH7236,ST,17,4211531,0.014212648
19134MH7236,ST,18,4211531,0.014212648
19134MH7236,ST,19,4211531,0.014212648
19134MH7236,ST,20,4211531,0.014212648
19134MH7236,ST,21,4211531,0.014212648
19134MH7236,ST,22,4211531,0.014212648
19134MH7236,ST,23,4211531,0.014212648
19134MH7236,ST,24,4211531,0.014212648
19134MH7236,ST,25,4211531,0.014212648
19134MH7236,ST,26,4211531,0.014212648
19134MH7236,ST,27,4211531,0.014212648
19134MH7236,ST,28,4211531,0.014212648
19134MH7268,ST,01,4327179,0.0065405876
19134MH7268,ST,02,4327179,0.0065405876
19134MH7268,ST,03,4327179,0.0065405876
19134MH7268,ST,04,4327179,0.0065405876
19134MH7268,ST,05,4327179,0.0065405876
19134MH7268,ST,06,4327179,0.0065405876
19134MH7268,ST,07,4327179,0.0065405876
19134MH7268,ST,08,4327179,0.0065405876
19134MH7268,ST,09,4327179,0.0065405876
19134MH7268,ST,10,4327179,0.0065405876
19134MH7268,ST,11,4327179,0.0065405876
19134MH7268,ST,12,4327179,0.0065405876
19134MH7268,ST,13,4327179,0.0065405876
19134MH7268,ST,14,4327179,0.0065405876
19134MH7268,ST,15,4327179,0.0065405876
19134MH7268,ST,16,4327179,0.0065405876
19134MH7268,ST,17,4327179,0.0065405876
19134MH7268,ST,18,4327179,0.0065405876
19134MH7268,ST,19,4327179,0.0065405876
19134MH7268,ST,20,4327179,0.0065405876
19134MH7268,ST,21,4327179,0.0065405876
19134MH7268,ST,22,4327179,0.0065405876
19134MH7268,ST,23,4327179,0.0065405876
19134MH7268,ST,24,4327179,0.0065405876
19134MH7268,ST,25,4327179,0.0065405876
19134MH7268,ST,26,4327179,0.0065405876
19134MH7268,ST,27,4327179,0.0065405876
19134MH7268,ST,28,4327179,0.0065405876
19134MH8412,1#,01,0263658164,0.45357254
19134MH9291,1#,01,0261230645,0.41328382
19134MH9291,1#,02,0261230645,0.37556693
19134MH9291,1#,03,0261230645,0.41328382
19134MH9291,1#,04,0261230645,0.37556693
19135080777,1#,01,0263613712,0.033026125
19135080777,1#,02,0263613712,0.033026125
19135080777,1#,03,0263613712,0.0528644
19135080777,1#,04,0263613712,0.033026125
19135085422,1#,01,4252436,0.3082872
19135089774,ST,01,3918527,0.18145338
19135481957,ST,01,4142096,0.031342607
19135481957,ST,02,4142096,0.0045423647
19135481957,ST,03,4142096,0.0045423647
19135481957,ST,04,4142096,0.0045423647
19135481957,ST,05,0264069460,0.0028862415
19135481957,ST,06,0264069460,0.0028862415
19135481957,ST,07,0264069460,0.0028862415
19135481957,ST,08,0260833930,0.013758816
19135481957,ST,09,0263187359,0.51908225
19135481957,ST,10,0260833930,0.0071118427
19135481957,ST,11,4142096,0.011401961
19135481957,ST,12,4142096,0.0045423647
19135481957,ST,13,0260833930,0.004742386
19135481957,ST,14,4142096,0.009912537
19135481957,ST,15,0264069460,0.0007498576
19135481957,ST,16,0263187359,0.21650203
19135481957,ST,17,4142096,0.0045423647
19135484451,1#,01,4451073,0.6348813
19135490837,ST,01,3760967,0.035247438
19135490837,ST,02,3760967,0.15945955
19135490993,1#,01,3668054,0.0032796594
19135490993,1#,02,0263340457,0.06992347
19135490993,1#,03,0263590042,0.004338026
19135490993,1#,04,0263590042,0.007975309
19135490993,1#,05,0263590042,0.007975309
19135490993,1#,06,0263340457,0.06992347
19135490993,1#,07,0263340457,0.06992347
19135490993,1#,08,0263340457,0.06992347
19135490993,1#,09,0263340457,0.06992347
19135490993,1#,10,0263340457,0.06992347
19135490993,1#,11,0263590042,0.007975309
19135490993,1#,12,0263340457,0.06992347
19135490993,1#,13,0263340457,0.06992347
19135490993,1#,14,0263590042,0.007975309
19135490993,1#,15,0263340457,0.06992347
19135490993,1#,16,0263803444,0.32395408
19135490993,1#,17,0263803444,0.012584605
19135490993,1#,18,0263340457,0.06992347
19135491826,ST,01,3918527,0.1945302
19135492428,ST,01,3918527,0.17838062
19135493053,ST,01,3918527,0.1945302
19135497990,ST,01,3898650,0.04443934
19135730113,ST,01,0263778809,0.101039976
19135BB8235,ST,01,0259835741,4.1000792e-05
19135BB8235,ST,02,0259835741,0.00042082084
19135BB8508,ST,01,0259835741,4.1000792e-05
19135BB8508,ST,02,0259835741,4.1000792e-05
19135BB8508,ST,03,0259835741,0.00042082084
19135BC2093,ST,01,0258894685,0.18615696
19135BC2093,ST,02,0258894685,0.061223663
19135BC7385,1#,01,0261223256,0.0473428
19135BC7385,1#,02,0261223256,0.04230382
19135BC7385,1#,03,0261223256,0.05044468
19135BC7385,1#,04,0261223256,0.04230382
19135BC7385,1#,05,0261223256,0.04230382
19135BC7418,ST,01,0262694720,0.49469382
19135BC7418,ST,02,0262694720,0.49469382
19135BC7758,1#,01,0264135287,0.71960205
19135BC7758,1#,02,0264135249,0.71960205
19135BC7951,1#,01,0262543522,0.49959967
19135BC7951,1#,02,0262543522,0.49959967
19135BC9872,1#,01,0262963931,0.0025161912
19135BC9872,1#,02,0262963931,0.0010764566
19135BC9872,1#,03,0262963931,0.0010764566
19135BC9872,1#,04,0262963931,0.0012040214
19135BC9872,1#,05,0262963931,0.0012040214
19135BC9872,1#,06,0262963931,0.0011609591
19135BD6749,1#,01,0258119901,0.026415884
19135BD6749,1#,02,0258119901,0.37928966
19135BD6749,1#,03,0258119901,0.3948671
19135BE1658,1#,01,0256428978,0.006986896
19135BE1658,1#,02,0256428978,0.006986896
19135BE3136,1#,01,4047293,0.2685063
19135BE3136,1#,02,4047293,0.2685063
19135BE3136,1#,03,4047293,0.6046095
19135BE3357,ST,01,4406386,0.5767327
19135BE3357,ST,02,4406386,0.6354544
19135BE3357,ST,03,4406386,0.16112587
19135BE3357,ST,04,4406386,0.13338116
19135BE3357,ST,05,4406386,0.24579138
19135BE3357,ST,06,4406386,0.24579138
19135BE3357,ST,07,4406386,0.24579138
19135BE3357,ST,08,4406386,0.24579138
19135BE3357,ST,09,4406386,0.24579138
19135BE3357,ST,10,4406386,0.24579138
19135BE3357,ST,11,4406386,0.24579138
19135BE4114,1#,01,0260657939,0.00068203214
19135BE5638,ST,01,4412402,0.66132504
19135BE5638,ST,02,4412402,0.66132504
19135BE5916,ST,01,3584507,0.5377504
19135BE8750,1#,01,0263385276,0.71960205
19135BE8750,1#,02,0263385276,0.71960205
19135BE8750,1#,03,0263385276,0.59766567
19135BE8750,1#,04,0263385276,0.5048884
19135BE8750,1#,05,0263385276,0.5048884
19135BE8750,1#,06,0263385276,0.5048884
19135BE8750,1#,07,0263385276,0.5048884
19135BE8923,ST,01,0263637834,0.39997423
19135BE9204,1#,01,0263110217,0.67528903
19135BE9204,1#,02,0263110217,0.67528903
19135BE9204,1#,03,0263110217,0.6273401
19135BE9204,1#,04,0263110217,0.5021302
19135BE9204,1#,05,0263110217,0.5021302
19135BE9204,1#,06,0263110217,0.5021302
19135BE9204,1#,07,0263110217,0.5021302
19135BE9672,ST,01,0263637834,0.40171212
19135BF0140,1#,01,0263333475,0.69241536
19135BF0140,1#,02,0263333475,0.69241536
19135BF0212,ST,01,4466442,0.1696819
19135BF0212,ST,02,4466442,0.20234971
19135BF0212,ST,03,4466442,0.1696819
19135BF0212,ST,04,4466442,0.3039587
19135BF1988,ST,01,0260562988,0.32952186
19135BF2104,ST,01,0260783809,0.2087435
19135BF2104,ST,02,0260562988,0.42799166
19135BF2336,ST,01,3462420,0.025146594
19135BF2336,ST,02,3462420,0.025146594
19135BF2336,ST,03,0258525311,0.5818504
19135BF8467,ST,01,4058832,0.43085602
19135BF8663,1#,01,4301739,0.42308152
19135BG7080,ST,01,4488245,0.3878692
19135BG7113,ST,01,0261581582,0.08374692
19135BG7113,ST,02,0261581582,0.35809332
19135BG7113,ST,03,0264094579,0.23200697
19135BG7113,ST,04,0261581582,0.28362033
19135BG7618,1#,01,0262612296,0.5935297
19135BG7618,1#,02,0262612296,0.14742988
19135BG7834,ST,01,4409619,0.21975496
19135BG8058,1#,01,4307496,0.70759535
19135BG8820,1#,01,0264104406,0.71680933
19135BG8820,1#,02,0264104406,0.71680933
19135BG8977,ST,01,0263955071,0.7027304
19135BG8977,ST,02,0263955071,0.7027304
19135BG8977,ST,03,0263955071,0.56779695
19135BG8977,ST,04,0263955071,0.53650445
19135BG8977,ST,05,0263955071,0.56779695
19135BG8977,ST,06,0263955071,0.46224648
19135BG8977,ST,07,0263955071,0.56779695
19135BG8977,ST,08,0263955071,0.56779695
19135BG9010,ST,01,0256628394,0.00023660141
19135BG9052,1#,01,4102171,0.031676233
19135BG9052,1#,02,4102171,0.24865349
19135BG9142,ST,01,4387686,0.32146603
19135BG9157,1#,01,0264126616,0.658205
19135BG9157,1#,02,0264126616,0.658205
19135BG9170,1#,01,4221031,0.06969177
19135BG9170,1#,02,4221031,0.06969177
19135BG9171,ST,01,0261682684,0.09875529
19135BG9171,ST,02,0261682684,0.09875529
19135BG9236,1#,01,0262371229,0.0988815
19135BG9236,1#,02,0262371229,0.08446961
19135BG9236,1#,03,0262371229,0.085416384
19135BG9236,1#,04,0262371229,0.083090715
19135BG9236,1#,05,0262371229,0.08446961
19135BG9237,1#,01,0262705920,0.040191066
19135BG9237,1#,02,4099325,0.2457274
19135BG9237,1#,03,4099325,0.22506079
19135BG9241,1#,01,0258137425,0.031365085
19135BG9241,1#,02,0258137425,0.035100933
19135BG9241,1#,03,0258137425,0.039264947
19135BG9241,1#,04,0258137425,0.039264947
19135BG9241,1#,05,0258137425,0.054254007
19135BG9241,1#,06,0258137425,0.039264947
19135BG9258,1#,01,0262728450,0.19946882
19135BG9258,1#,02,0262728450,0.19946882
19135BG9258,1#,03,0262728450,0.26598802
19135BG9258,1#,04,0262728450,0.19946882
19135BG9258,1#,05,0262728450,0.26255864
19135BG9258,1#,06,0262728450,0.2331604
19135BG9258,1#,07,0262728450,0.19946882
19135BG9282,1#,01,0263530993,0.46847427
19135BG9282,1#,02,0263530993,0.46847427
19135BG9282,1#,03,0263530993,0.2839618
19135BG9310,ST,01,0263611231,0.5067529
19135BG9310,ST,02,0263611231,0.5067529
19135BG9310,ST,03,0263611231,0.5067529
19135BG9310,ST,04,0263611231,0.35636643
19135BG9426,ST,01,3405338,0.06518561
19135BG9518,1#,01,0262631651,0.31940803
19135BG9518,1#,02,0262631651,0.31940803
19135BG9551,ST,01,4260753,0.7450598
19135BG9551,ST,02,4260753,0.23985316
19135BG9561,ST,01,0263945941,0.38429964
19135BG9561,ST,02,0263945941,0.51522493
19135BG9561,ST,03,0263945941,0.58465475
19135BG9561,ST,04,0263945941,0.51522493
19135BG9561,ST,05,0263945941,0.38626143
19135BG9674,1#,01,0264128974,0.6937515
19135BG9674,1#,02,0264128974,0.6937515
19135BG9702,ST,01,0262768292,0.1769861
19135BG9702,ST,02,0262768292,0.2617134
19135BG9734,1#,01,4448195,0.42687458
19135BG9734,1#,02,4448195,0.21754818
19135BG9734,1#,03,4448195,0.5276864
19135BG9734,1#,04,4448195,0.06528767
19135BH8797,ST,01,0258296484,0.67744136
19135BH8797,ST,02,0258296484,0.016669143
19135BH9721,1#,01,0260772972,0.35435805
19135BH9721,1#,02,0260772972,0.13431758
19135BH9721,1#,03,0260772972,0.23725876
19135BH9721,1#,04,0260772972,0.25275663
19135BH9721,1#,05,0260772972,0.23725876
19135BH9721,1#,06,0260772972,0.23725876
19135BH9957,1#,01,4448347,0.6623873
19135BH9957,1#,02,4448347,0.14456293
19135BH9957,1#,03,4448347,0.17245266
19135BH9957,1#,04,4448347,0.17485511
19135BH9957,1#,05,4448347,0.17245266
19135BI0072,ST,01,0260740436,0.5872917
19135BI0072,ST,02,0260740436,0.0067499974
19135BI0958,1#,01,3652904,0.7641728
19135BI0958,1#,02,3652904,0.55321866
19135BI1206,1#,01,4438156,0.011383674
19135BI1206,1#,02,3911418,0.03227295
19135BI1313,1#,01,3351192,0.12443055
19135BI1313,1#,02,3351192,0.43700677
19135BI1372,1#,01,3513288,0.7598874
19135BI1602,ST,01,4414843,0.7386718
19135BI1602,ST,02,4414843,0.7386718
19135BI1602,ST,03,4414843,0.7386718
19135BI1602,ST,04,4414843,0.7386718
19135BI1602,ST,05,4414843,0.7386718
19135BI1602,ST,06,4414843,0.7386718
19135BI1602,ST,07,4414843,0.7386718
19135BI1602,ST,08,4414843,0.7386718
19135BI1602,ST,09,4414843,0.7386718
19135BI1602,ST,10,4414843,0.7386718
19135BI1602,ST,11,4414843,0.7386718
19135BI1602,ST,12,4414843,0.7386718
19135BI1602,ST,13,4414843,0.7386718
19135BI1602,ST,14,4414843,0.7386718
19135BI2034,1#,01,3911418,0.012128549
19135BI2034,1#,02,3911418,0.0395858
19135BI2124,1#,01,4438156,0.011383674
19135BI2124,1#,02,3911418,0.03227295
19135BI8458,ST,01,3807191,0.041266724
19135BI8739,1#,01,0263634611,0.022267861
19135BI8959,ST,01,0263499309,0.039478604
19135BI9223,1#,01,0262398633,0.08139385
19135BI9223,1#,02,0262398633,0.6044399
19135BI9223,1#,03,0262398633,0.06974184
19135BI9223,1#,04,0262398633,0.6230265
19135BI9223,1#,05,0262398633,0.007515673
19135BI9223,1#,06,0262398633,0.007515673
19135BI9657,1#,01,3481968,0.5562097
19135BI9657,1#,02,3481968,0.5562097
19135BI9657,1#,03,3481968,0.5562097
19135BI9752,1#,01,3481968,0.5562097
19135BI9752,1#,02,3481968,0.5562097
19135BI9752,1#,03,3481968,0.5562097
19135BJ0105,ST,01,0259225085,4.9050494e-05
19135BJ0105,ST,02,0259225085,4.9050494e-05
19135BJ9809,1#,01,0263136262,0.1224765
19135BJ9809,1#,02,0263136262,0.085457295
19135BJ9871,ST,01,0262109800,0.0718216
19135BJ9871,ST,02,0262109800,0.057346717
19135BJ9876,1#,01,0263071871,0.06396505
19135BJ9876,1#,02,0263071871,0.04275013
19135BJ9967,1#,01,0261657069,0.04475623
19135BJ9967,1#,02,0261657069,0.04475623
19135BK0084,ST,01,0261915984,0.0466577
19135BK0084,ST,02,0261915984,0.0466577
19135BK0090,ST,01,0262388572,0.14720784
19135BK0090,ST,02,0262388572,0.14720784
19135BK0090,ST,03,0262388572,0.44467556
19135BK0090,ST,04,0262388572,0.41843545
19135BK0090,ST,05,0262388572,0.39819676
19135BK0190,ST,01,0260489264,0.053180955
19135BK0190,ST,02,0260489264,0.043649033
19135BK0254,1#,01,0262721898,0.3072974
19135BK0276,1#,01,0260587316,0.053180955
19135BK0342,ST,01,0258667532,0.03497336
19135BK0342,ST,02,0258667532,0.03497336
19135BK0342,ST,03,0258667532,0.027484497
19135BK0437,ST,01,0263158500,0.085457295
19135BK0437,ST,02,0263158500,0.085457295
19135BK0438,1#,01,0264116410,0.44531775
19135BK0438,1#,02,0264116410,0.44531775
19135BK0438,1#,03,0264116410,0.45940587
19135BK0520,ST,01,0264112512,0.6605025
19135BK0520,ST,02,0264112512,0.6718797
19135BK0520,ST,03,0264112512,0.63361454
19135BK0539,ST,01,0262760406,0.22244643
19135BK0575,ST,01,0262145143,0.05093288
19135BK5048,ST,01,4319368,0.049784634
19135BL0726,ST,01,0259769735,0.043779038
19135BN1097,ST,01,4496613,0.62149656
19135BN1097,ST,02,4496613,0.62149656
19135BN1097,ST,03,4496613,0.23781079
19135BN1097,ST,04,4496613,0.3117806
19135BN1097,ST,05,4496613,0.23781079
19135BN1097,ST,06,4496613,0.3117806
19135BN1097,ST,07,4496613,0.24621919
19135BN1097,ST,08,4496613,0.24621919
19135BN1097,ST,09,4496613,0.24621919
19135BN1097,ST,10,4496613,0.27319553
19135BN1097,ST,11,4496613,0.27319553
19135BN1097,ST,12,4496613,0.24621919
19135BN1097,ST,13,4496613,0.24621919
19135BN1097,ST,14,4496613,0.24621919
19135BN1097,ST,15,4496613,0.47136095
19135BN1097,ST,16,4496613,0.24621919
19135BN1097,ST,17,4496613,0.28565806
19135BN1097,ST,18,4496613,0.24621919
19135BN1303,1#,01,4006382,0.0065955836
19135BN1303,1#,02,0263842214,0.026138455
19135BN1303,1#,03,0263842214,0.026138455
19135BN1303,1#,04,0263842214,0.026138455
19135BN1303,1#,05,4006382,0.0053062597
19135BN1303,1#,06,4006382,0.0073876334
19135BN2512,1#,01,0263622514,0.5305435
19135BN2761,1#,01,0264155255,0.028898897
19135BN2761,1#,02,0264155255,0.06686714
19135BN2985,ST,01,0262818807,0.4482649
19135BN2985,ST,02,0262818807,0.4482649
19135BN2985,ST,03,0262818807,0.30584174
19135BN3084,ST,01,0262818807,0.29509398
19135BN3110,1#,01,0263221016,0.71986395
19135BN3116,ST,01,0262818807,0.51253873
19135BN3121,ST,01,0262818807,0.54376954
19135BN3146,1#,01,0263221016,0.37433234
19135BN3278,ST,01,0262818807,0.3159469
19135BN3398,ST,01,0262818807,0.54966486
19135BN3405,ST,01,0262818807,0.77642787
19135BN3419,ST,01,0262818807,0.51175785
19135BN3419,ST,02,0262818807,0.51175785
19135BN3419,ST,03,0262818807,0.42338786
19135BN3420,ST,01,0262818807,0.3069376
19135BN3420,ST,02,0262818807,0.3069376
19135BN3607,ST,01,0262818807,0.29509398
19135BN3609,ST,01,0262818807,0.6450915
19135BN3611,ST,01,0262818807,0.6557385
19135BN3613,ST,01,4216327,0.40811208
19135BN3613,ST,02,4216327,0.31916538
19135BN3613,ST,03,4216327,0.81564695
19135BN3613,ST,04,4216327,0.4140404
19135BN3613,ST,05,4216327,0.6510057
19135BN3613,ST,06,4216327,0.6510057
19135BN3613,ST,07,4216327,0.35673305
19135BN3613,ST,08,4547520,0.4954695
19135BN3688,ST,01,0262818807,0.47623235
19135BN3738,ST,01,0262818807,0.7255966
19135BN3738,ST,02,0262818807,0.6903238
19135BN3786,1#,01,4493466,0.47831422
19135BN3786,1#,02,4408957,0.43581012
19135BN3786,1#,03,4408957,0.43648437
19135BN3869,1#,01,0263221016,0.46844187
19135BN4378,ST,01,4376448,0.29155326
19135BN4378,ST,02,4376448,0.26107612
19135BN4691,ST,01,4376448,0.27393353
19135BP1179,ST,01,4530718,0.31706917
19135BP5294,1#,01,4315258,0.4835234
19135BP5294,1#,02,4315258,0.4835234
19135BP5294,1#,03,4315258,0.4835234
19135BP6325,1#,01,4047815,0.5970378
19135BP6325,1#,02,4047815,0.5970378
19135BP6325,1#,03,4047815,0.5970378
19135BP6325,1#,04,4047815,0.5970378
19135BP6325,1#,05,4047815,0.5970378
19135BP6325,1#,06,4047815,0.5970378
19135BQ3277,1#,01,0263101861,0.92899626
19135BQ3277,1#,02,3994910,0.27335277
19135BQ3655,ST,01,4326652,0.56334984
19135BQ3655,ST,02,4326652,0.4789943
19135BQ3847,ST,01,4326652,0.55603284
19135BQ3847,ST,02,4326652,0.45216167
19135BQ4052,1#,01,4505574,0.3279084
19135BQ4071,ST,01,0259849737,0.048942417
19135BQ4071,ST,02,0259849737,0.43346342
19135BQ4071,ST,03,0259849737,0.43346342
19135BQ4071,ST,04,0259849737,0.048942417
19135BQ4071,ST,05,0259849737,0.43346342
19135BQ4071,ST,06,0259849737,0.43346342
19135BQ4694,ST,01,0264059247,0.012531147
19135BQ4694,ST,02,0261725102,0.011007626
19135BQ4694,ST,03,0261725102,0.011007626
19135BQ4758,ST,01,4504375,0.07194879
19135BQ4758,ST,02,4504375,0.1443102
19135BQ4841,ST,01,4549461,0.016952587
19135BQ4841,ST,02,4549461,0.027797537
19135BQ4853,ST,01,4393947,0.35939586
19135BQ5028,ST,01,4415681,0.053516615
19135BQ5028,ST,02,4415681,0.1273087
19135BQ5028,ST,03,4415681,0.053516615
19135BQ5028,ST,04,4415681,0.25606024
19135BR9227,1#,01,0263207092,0.0001388882
19135BR9227,1#,02,0263207092,7.700425e-05
19135BR9227,1#,03,0263207092,7.700425e-05
19135BR9227,1#,04,0263207092,7.700425e-05
19135BS4355,ST,01,0263802654,0.02876926
19135BS4355,ST,02,0263802654,0.02876926
19135BS4355,ST,03,0263802654,0.02876926
19135BS8108,1#,01,3363659,0.21326421
19135BS8108,1#,02,3363659,0.59242845
19135BS9046,1#,01,0264021908,0.14753868
19135BS9901,1#,01,0264021908,0.08073575
19135BT0245,ST,01,4041998,0.6966629
19135BT4064,1#,01,4195064,0.03363649
19135BT9248,1#,01,0264156993,0.6937515
19135BT9317,ST,01,0263296787,0.6937515
19135BT9317,ST,02,0263296787,0.6937515
19135BT9317,ST,03,0263296787,0.59860265
19135BT9317,ST,04,0263296787,0.59860265
19135BT9317,ST,05,0263296787,0.59860265
19135BT9317,ST,06,0263296787,0.59860265
19135BT9317,ST,07,0263296787,0.59860265
19135BT9317,ST,08,0263296787,0.59860265
19135BT9562,ST,01,0264022320,0.6314466
19135BT9562,ST,02,0264022320,0.6314466
19135BT9652,1#,01,0262877773,0.47362375
19135BT9652,1#,02,0262877773,0.47362375
19135BT9770,1#,01,0264019814,0.7061133
19135BT9770,1#,02,0264019814,0.7061133
19135BT9819,ST,01,0264159788,0.72776526
19135BT9819,ST,02,0264159788,0.72776526
19135BT9835,ST,01,0262615194,0.22519071
19135BT9835,ST,02,0263690023,0.17939006
19135BT9835,ST,03,0263690023,0.17939006
19135BT9835,ST,04,0263690023,0.17939006
19135BT9882,1#,01,0264086680,0.74486315
19135BT9882,1#,02,0264086680,0.74486315
19135BT9889,ST,01,0264131749,0.5713336
19135BT9889,ST,02,0264131749,0.5713336
19135BT9889,ST,03,0264131749,0.5574083
19135BT9889,ST,04,0264131749,0.55162245
19135BT9889,ST,05,0264131749,0.5713336
19135BT9889,ST,06,0264131749,0.5713336
19135BT9898,ST,01,0264126448,0.767004
19135BT9898,ST,02,0264126448,0.767004
19135BT9899,1#,01,0264158067,0.12029678
19135BT9899,1#,02,0264158067,0.12029678
19135BT9963,1#,01,0264086511,0.6547815
19135BT9963,1#,02,0264086511,0.6547815
19135BT9968,ST,01,0264082924,0.658205
19135BT9968,ST,02,0264082924,0.658205
19135BT9974,ST,01,0261275158,0.07345648
19135BT9974,ST,02,0261275158,0.062408715
19135BT9974,ST,03,0261275158,0.07345648
19135BT9974,ST,04,0261275158,0.062408715
19135BU0019,1#,01,0264125762,0.6937515
19135BU0019,1#,02,0264125762,0.6937515
19135BU0043,ST,01,0264126721,0.17129049
19135BU0185,1#,01,0263886670,0.50146323
19135BU0185,1#,02,0263886670,0.5659456
19135BU0250,1#,01,0261561084,0.059081562
19135BU0250,1#,02,0261561084,0.0797164
19135BU0250,1#,03,0261561084,0.086985216
19135BU0250,1#,04,0261561084,0.059081562
19135BU0250,1#,05,0261561084,0.059081562
19135BU0250,1#,06,0261561084,0.059081562
19135BU0302,ST,01,0264151904,0.6937515
19135BU0320,ST,01,0264086367,0.658205
19135BU0320,ST,02,0264086367,0.658205
19135BU0341,1#,01,0263232118,0.59745485
19135BU0341,1#,02,0263232118,0.59745485
19135BU0365,1#,01,3683764,0.046628255
19135BU0365,1#,02,3683764,0.046628255
19135BU0365,1#,03,3683764,0.046628255
19135BU0365,1#,04,3683764,0.046628255
19135BU0365,1#,05,3683764,0.046628255
19135BU0366,ST,01,0258225793,0.052373756
19135BU0366,ST,02,0258225793,0.085017055
19135BU0366,ST,03,0258225793,0.052373756
19135BU0366,ST,04,0258225793,0.043564174
19135BU0368,ST,01,0263611231,0.62599766
19135BU0368,ST,02,0263611231,0.62599766
19135BU0522,1#,01,0258299555,0.03507769
19135BU0522,1#,02,0258299555,0.044595603
19135BU0522,1#,03,0258299555,0.03923783
19135BU0522,1#,04,0258299555,0.044595603
19135BU0522,1#,05,0258299555,0.06681738
19135BU0522,1#,06,0258299555,0.044595603
19135BU0560,ST,01,0258986238,0.052344855
19135BU0560,ST,02,0258986238,0.044335265
19135BU0560,ST,03,0258986238,0.04292836
19135BU0560,ST,04,3508663,0.03593467
19135BU0582,1#,01,3501365,0.056249484
19135BU0582,1#,02,4070068,0.024099804
19135BU0583,1#,01,0263091898,0.547712
19135BU0583,1#,02,0263091898,0.547712
19135BU0596,1#,01,4070068,0.026712004
19135BU0596,1#,02,3501365,0.01776237
19135BU0602,ST,01,0264182041,0.658205
19135BU0619,1#,01,0262706498,0.3072974
19135BU0619,1#,02,0262706498,0.3072974
19135BU0684,1#,01,0259910783,0.022848424
19135BU0716,1#,01,0264044969,0.35592547
19135BU0716,1#,02,0264044969,0.3463611
19135BU0716,1#,03,0264044969,0.35929734
19135BU0716,1#,04,0264044969,0.3463611
19135BU0716,1#,05,0264044969,0.45136166
19135BU0728,1#,01,0264153266,0.72776526
19135BU0728,1#,02,0264153266,0.72776526
19135BU1101,1#,01,4448213,0.81625843
19135BU1348,ST,01,0263554411,0.4980743
19135BU1348,ST,02,0263554411,0.4485723
19135BU1348,ST,03,0263554411,0.4485723
19135BU1348,ST,04,0263554411,0.4655401
19135BU1348,ST,05,0263554411,0.4655401
19135BU1399,1#,01,0263159845,0.5341094
19135BU1399,1#,02,0263159845,0.5284315
19135BU1507,ST,01,4471634,0.5994353
19135BU1696,ST,01,4419132,0.6047738
19135BU1696,ST,02,4419132,0.28726423
19135BU2216,1#,01,4513774,0.08718476
19135BU2216,1#,02,4513774,0.16376382
19135BU2333,ST,01,4438907,0.38392285
19135BU2333,ST,02,4510306,0.34995297
19135BU2375,ST,01,4475746,0.5879243
19135BU2375,ST,02,4475746,0.35436478
