KEY_CHK_DCN_NBR,CURNT_QUE_UNIT_NBR,actioncode,actionscore
19131BJ3566,J#,12390,0.000290261
19131BJ3815,2V,M9999,0.00038848532
19131BJ3881,2V,M9999,0.0002585489
19131BJ5150,2V,12390,0.00014190789
19131BJ8273,2V,MCJ00,0.00019269307
19132BA1878,2V,9COB0,0.00019931195
19132BA1964,2V,9COB0,0.00046358956
19132BA2090,2V,MCJ00,0.0007026075
19132BA2101,2V,01030,0.011377621
19132BA2314,2V,MCJ00,0.0017688863
19132BA2700,2V,M9999,0.0015421552
19132BA2773,2V,9COB0,0.0010608677
19132BA2926,2V,12390,0.00016951935
19132BA3063,TZ,M9999,0.0007314759
19132BA3214,2V,9COB0,0.00030381628
19132BA3380,2V,12390,0.0001838084
19132BA5268,2V,12390,0.00019095004
19132BA5367,2V,12390,0.0013689857
19132BA5374,2V,MCJ00,0.0013864698
19132BB8102,2V,12390,0.00015156825
19133BN9738,2V,9COB0,0.0010302465
19133BN9844,2V,12390,0.0001406541
19133BU2455,2V,12390,0.00038736145
19133BU2507,2V,9COB0,0.0009859148
19133BU2583,2V,11250,0.001309446
19133BU3146,2V,12390,0.00034758498
19133BU3234,2V,9COB0,0.00084146083
19133BU3312,2V,12390,0.00013660776
19133BX2950,2V,12390,0.00016135152
19133BX3115,2V,MCJ00,0.00026193022
19133BX3514,2V,MCJ00,0.0008074694
19133BX3655,2V,9COB0,0.0016837447
19133BX3847,2V,9COB0,0.00022798091
19133BX4100,2V,12390,0.00011669134
19133BX4158,2V,12390,0.00018982272
19133BX4200,2V,12390,0.00019177311
19133BX4578,2V,9COB0,0.0012376664
19133BX4762,2V,12390,0.00024018854
19133BX5051,2V,9COB0,0.0010841107
19133BX5078,2V,12390,0.000753472
19133BX7104,2V,12390,0.00025390548
19133BX7120,2V,M9999,0.00019234192
19133BX7850,2V,12390,0.0002136556
19133BX8152,2V,12390,0.00019288516
19133CD7901,2V,12390,0.00022742209
19133CD7912,2V,21640,9.936503e-05
19133CD7921,2V,9COB0,0.00018479937
19133CD8137,2V,9COB0,0.00031801107
19133CD8449,2V,12390,0.00013271604
19133CD8464,2V,9COB0,0.0010950274
19133CD8546,2V,M9999,0.00028066576
19133CD8578,2V,9COB0,0.001369525
19133CD8606,2V,12390,0.0002618558
19133CD8628,2V,M9999,0.00029916508
19133CD8741,2V,MCJ00,0.0004332621
19133CD9446,2V,12390,0.00013244158
19133CD9459,2V,MCJ00,0.00023732623
19133CD9473,2V,MCJ00,0.0008814524
19133CD9551,2V,MCJ00,0.002108315
19133CE0309,2V,12390,0.00018108626
19133CE0754,2V,9COB0,0.0011339913
19133CE0798,2V,M9999,0.0012391773
19133CE0820,2V,12390,0.00022443307
19133CE1011,2V,9COB0,0.0003257478
19133CE1023,TZ,M9999,0.00043566668
19133CE1285,2V,12390,0.00019271256
19133CE1372,2V,M9999,0.0009581078
19133CE1773,2V,9COB0,0.0003616352
19133CE2016,2V,M9999,0.00015400113
19133CE2042,2V,12390,0.0004886751
19133CE2074,2V,MCJ00,0.00085536216
19133CE2393,2V,12390,0.00019575382
19133CE2825,2V,M9999,0.00026906838
19133CE3081,2V,M9999,0.0002972463
19133CE3275,TZ,M9999,0.0008464177
19133CF3532,2V,12390,0.00012209249
19133CG7580,2V,9COB0,0.00020449073
19133CI1453,2V,9COB0,0.0013363207
19133CI2421,2V,9COB0,0.0012441203
19133CI2733,2V,12390,0.00025409777
19133CI5218,2V,12390,8.591975e-05
19133CK4827,2V,9COB0,0.0003487008
19133CK5895,2V,12390,0.00012313423
19133CM4753,2V,12390,0.0001392388
19133CM4877,2V,12390,0.0001713515
19133CR0975,2V,M9999,0.00013721314
19133CS1857,2V,12390,0.0025059078
19133H17200,2V,21640,0.0064370628
19134BE8606,2V,12390,0.00012041528
19134BO2355,2V,MCJ00,0.000448287
19134BU8597,J#,M9999,0.00047266379
19134BU8746,2V,9COB0,0.0002192189
19134BX6798,2V,12390,0.00019201518
19134BX7018,2V,9COB0,0.00014900534
19134BX7824,2V,9COB0,0.0024187095
19134BX9910,2V,MCJ00,0.00020209939
19134BY0404,2V,MCJ00,0.0002284703
19134BY0470,2V,9COB0,0.0003862169
19134BY1040,2V,9COB0,0.00017885292
19134CA0665,2V,M9999,0.0039340616
19134CB6874,2V,M9999,0.0025287732
19134CB7193,2V,9COB0,0.00023760766
19134CB7207,2V,MCJ00,0.0002701225
19134CB7272,2V,9COB0,0.0008343804
19134CB7323,2V,12390,0.00015476765
19134CB7508,2V,12390,0.00017578278
19134CB7718,2V,12390,0.00013961503
19134CB8043,2V,12390,0.00025378616
19134CB8134,J#,9COB0,0.0004356598
19134CB8912,2V,M9999,0.00019909523
19134CB9084,2V,12390,0.00011681191
19134CB9411,2V,MCJ00,0.00045521176
19134CB9473,2V,12390,0.00017540924
19134CB9634,2V,9COB0,0.00021480661
19134CB9760,2V,MCJ00,0.0001243019
19134CB9884,2V,9COB0,0.000424855
19134CB9894,K#,9COB0,0.00024712284
19134CB9950,2V,9COB0,0.0013828644
19134CC0021,2V,9COB0,0.00017401256
19134CC0206,2V,12390,0.00011748507
19134CC0461,TZ,M9999,0.0014373782
19134CC0485,2V,12390,0.0001618085
19134CC0498,2V,9COB0,0.00022049909
19134CC0515,TZ,MCJ00,0.00070734095
19134CC0538,2V,M9999,0.00012854443
19134CC0718,2V,9COB0,0.00031830106
19134CC0804,2V,12390,0.0006045279
19134CC0812,2V,M9999,0.002268673
19134CC0904,2V,M9999,0.0003092743
19134CC0971,2V,9COB0,0.00037107454
19134CC1240,K#,MCJ00,0.00022331413
19134CC1375,TZ,M9999,0.00027054467
19134CC1461,2V,MCJ00,0.0019227463
19134CC1506,2V,12390,0.0001150405
19134CC1507,2V,9COB0,0.0011726292
19134CC1558,TZ,M9999,0.0005044237
19134CC1575,2V,9COB0,0.0001662896
19134CC1604,2V,M9999,0.00041169242
19134CC1852,2V,9COB0,0.001444711
19134CC1912,2V,9COB0,0.0016589036
19134CC2025,2V,MCJ00,0.00064488116
19134CC2030,K#,9COB0,0.0018548851
19134CC2086,2V,M9999,0.0029545226
19134CC2248,TZ,MCJ00,0.0013201544
19134CC2300,TZ,M9999,0.013862598
19134CI4941,2V,12390,0.00013140541
19134CI5029,2V,9COB0,0.0002155152
19134CI5171,2V,9COB0,0.0006110866
19134CI5819,2V,MCJ00,0.00016359583
19134CI5973,2V,12390,0.000491064
19134CJ9415,2V,9COB0,0.0003611198
19134CJ9790,2V,12390,0.00017804079
19134CJ9955,2V,9COB0,0.0003779803
19134CN3599,2V,M9999,0.0006960346
19134CN3635,2V,MCJ00,0.00084998395
19134CN3775,2V,MCJ00,0.0004330135
19134CN3780,2V,12390,0.00016537058
19134CN3878,2V,12390,9.995386e-05
19134GA0236,2V,12390,0.00018437255
19135BC6750,2V,12390,0.00016193521
19135BF4535,2V,9COB0,0.0006671339
19135BV3887,2V,M9999,0.0003852186
19135BW8499,2V,12390,8.435814e-05
19135BW8507,2V,9COB0,0.00010806295
19135BW8928,2V,12390,0.0001475084
19135BX1635,2V,9COB0,0.0001379295
19135BX5036,2V,01030,0.012781316
19135BX5489,2V,M9999,0.0002626447
19135BX5495,2V,MCJ00,0.0002002161
19135BX7132,2V,9COB0,0.0002169733
19135BX8143,2V,9COB0,0.00026117737
19135BX8542,2V,9COB0,0.00021383024
19135BX8616,2V,9COB0,0.0011564515
19135BX9155,2V,12390,0.0002200784
19135BX9425,2V,12390,0.000108376255
19135BX9519,2V,21640,0.0045111673
19135BY9173,2V,M9999,0.00032632842
19135BY9653,2V,9COB0,0.0012728214
19135BZ0355,2V,9COB0,0.0012203878
19135BZ0587,2V,M9999,0.0003518724
19135BZ0621,2V,12390,0.00014280542
19135BZ0673,2V,9COB0,0.0002624029
19135BZ0762,2V,M9999,0.00027537756
19135BZ1352,2V,9COB0,0.00024622722
19135BZ1546,2V,M9999,0.0032867265
19135BZ1627,2V,12390,0.00017783548
19135BZ1643,2V,MCJ00,0.00036708597
19135BZ1742,2V,9COB0,0.00020715533
19135BZ2624,2V,12390,0.00013833835
19135BZ2769,2V,9COB0,0.00021040405
19135BZ3193,2V,9COB0,0.00017312879
19135BZ3472,2V,12390,9.5876414e-05
19135BZ4099,2V,M9999,0.00016934874
19135BZ4662,2V,9COB0,0.00063346914
19135BZ5958,2V,MCJ00,0.0007585435
19135BZ5994,TZ,M9999,0.0010146642
19135BZ6772,2V,12390,0.0001536828
19135BZ7014,J#,9COB0,0.0014684141
19135CF1596,2V,MCJ00,0.00013614327
19135CF1853,2V,M9999,0.00043455843
19135CF1906,2V,12390,0.00013081258
19135CF2054,2V,12390,0.0001294295
19135CF2168,2V,M9999,0.0011566211
19135CF2205,2V,12390,0.0001776682
19135CF2228,2V,9COB0,0.00027616264
19135CF2237,2V,12390,0.00014876215
19135CG0277,2V,MCJ00,0.00029705762
19135CH6224,2V,MCJ00,0.0005675674
19135CK9081,2V,9COB0,0.0012619933
19136BE2371,2V,9COB0,0.0007117416
19136BJ2970,2V,12390,0.00016538052
19136BJ3927,2V,12390,0.00046338342
19136BJ4120,J#,9COB0,0.00047758772
19136BO2427,2V,MCJ00,0.0006821027
19136BQ8370,2V,01030,0.00040510815
19136BQ8390,2V,12390,0.00014096398
19136BQ8691,2V,12390,0.00017555332
19136BQ9681,TZ,9COB0,0.00034856255
19136BW3144,2V,M9999,0.0006910955
19136BW3728,T*,12390,0.0006357763
19136BW3922,T*,12390,0.00025298627
19136BW4009,2V,9COB0,0.00059136277
19136BW4446,2V,M9999,0.00052895816
19136BX1593,2V,M9999,0.0006598856
19136BX1759,2V,12390,0.000116001174
19136BX2186,2V,MCJ00,0.00044522987
19136BZ0210,J#,9COB0,0.00024053207
19136BZ0316,TZ,75010,0.00077284855
19136BZ1051,TZ,M9999,0.00050858874
19136BZ1070,2V,9COB0,0.0016413359
19136BZ1136,2V,12390,0.0001669354
19136BZ1244,2V,9COB0,0.0001145502
19136CA1022,2V,9COB0,0.0027077754
19136CA1203,2V,11250,0.00074735074
19136CA1464,2V,9COB0,0.0008576252
19136CA1702,2V,M9999,0.00014576067
19136CG3772,T*,MCJ00,0.0016693637
19136CG6435,2V,9COB0,0.00036113962
19136CG6738,2V,9COB0,0.00037071088
19136CG6758,2V,9COB0,0.001430378
19136CG7012,2V,12390,0.00018725779
19136CG7241,2V,12390,0.00016757379
19136CG7485,2V,12390,0.00036016453
19136CG7920,K#,9COB0,0.00066179736
19136CI2038,2V,M9999,0.0005051009
19136CK8170,2V,M9999,0.00040705886
19136CK8770,2V,9COB0,0.00048691078
19136CK9031,2V,9COB0,0.00017511728
19136R11121,2V,12390,0.0003019909
19137080902,X*,21640,0.00031059392
19137BE7896,2V,12390,0.00016081057
19137BI6800,2V,12390,0.00016334381
19137BI9009,2V,12390,0.00027607658
19137BP4482,2V,M9999,0.0007946169
19137BP4812,2V,9COB0,0.000988797
19137BS9332,2V,G2400,0.042500146
19137BU0436,K#,9COB0,0.0002578055
19137BU0466,2V,12390,0.00013130972
19137BU0658,2V,9COB0,0.00023318344
19137BU0823,2V,12390,0.00015844725
19137BU0887,2V,9COB0,0.00031662462
19137BU1160,T*,M9999,0.00039582417
19137BU1252,2V,12390,0.00086184987
19137BY0515,J#,9COB0,0.0018671846
19137BY0648,2V,G2400,0.00012509024
19137BY0723,2V,9COB0,0.0005506515
19137BY2018,2V,12390,0.00751997
19137BY3847,2V,9COB0,0.00021955003
19137BY3973,2V,M9999,0.0005716967
19137BY4343,2V,12390,0.00011927638
19137CE5556,2V,M9999,0.00013795542
19137CE5578,2V,12390,0.00069513405
19137CE5579,2V,12390,0.0001654848
19137CE6175,2V,12390,0.0001611312
19137CE6599,2V,12390,0.00054286886
19137CE8065,2V,12390,0.0001326223
19137CF1260,2V,12390,0.00014388523
19137CF1268,2V,12390,0.000102231985
19137CF1342,2V,M9999,0.001663081
19137CF1370,2V,12390,0.00010677051
19137CF1474,2V,12390,0.00013186796
19137CF1531,2V,12390,0.0001425956
19137CJ6484,2V,9COB0,0.0010763372
19137CJ6726,TZ,MCJ00,0.00048267256
19137CJ6740,2V,MCJ00,0.00054088264
19137CJ7203,2V,MCJ00,0.00021802889
19137CJ7216,2V,12390,0.0004265519
19137CJ7405,2V,M9999,0.0002650033
19137CJ7455,2V,MCJ00,0.0003107989
19137CJ7736,2V,12390,0.0003804628
19138480143,X*,12390,0.0013073885
19138BB6738,2V,21640,0.00011133297
19138BE4055,2V,12390,0.0007730825
19138BE4356,2V,MCJ00,0.00018020008
19138BE4562,2V,9COB0,0.0009960472
19139BA9096,2V,M9999,0.00048412173
19139BA9395,2V,12390,0.00019630951
19139BA9800,2V,9COB0,0.00022842672
19139BA9915,2V,MCJ00,0.0006076933
19139BB3450,2V,12390,0.00010096228
19140BM4594,2V,12390,0.00014782225
19140BR2891,2V,21410,0.0005884646
19140BS2503,2V,M9999,0.00054114615
19140BS2632,2V,12390,0.00017948552
19140BS2764,2V,12390,0.00079523155
19140BS2873,2V,12390,0.00022731803
19140BS3084,2V,21640,0.006860863
19140BS3117,2V,MCJ00,0.0007037581
19140BS3472,2V,M9999,0.0030385517
19140BW5262,2V,MCJ00,0.0007438542
19140BW5311,2V,9COB0,0.00029586966
19140BW5456,2V,9COB0,0.00023891295
19140BW5564,2V,12390,0.0002011165
19140BW5619,2V,12390,0.00054877705
19140BW5626,2V,M9999,0.00027565152
19140BW5635,T*,12390,0.00015728263
19140BW5641,2V,MCJ00,0.000227263
19140BW5664,TZ,M9999,0.004999708
19140BW5676,2V,9COB0,0.0004845825
19140BW5776,2V,9COB0,0.0002874243
19140BW5800,2V,12390,0.00016340829
19140BW5806,2V,12390,0.00023767108
19140BZ1619,2V,9COB0,0.00020256065
19140BZ1628,2V,9COB0,0.0011973298
19140BZ1731,2V,M9999,0.0004628484
19140BZ2051,2V,12390,0.00012396822
19140BZ2278,2V,12390,0.00015705662
19140CD3799,2V,M9999,0.0001626255
19140CD4283,K#,75010,0.0016225778
19140CD4934,2V,9COB0,0.00014234957
19140CD5255,2V,M9999,0.00022030933
19140CD5566,2V,12390,0.00022890528
19140CD5650,2V,M9999,0.0005549811
19140CD5833,2V,12390,0.00052111695
19140CD5836,2V,9COB0,0.00035640362
19140CD6012,TZ,9COB0,0.00042250403
19140CD6073,2V,M9999,0.00020735909
19140CD6299,2V,12390,0.00014174913
19140CD6393,K#,9COB0,0.0017282432
19140CD6420,2V,9COB0,0.0010939982
19140CD7543,TZ,M9999,0.0005023398
19140CM5718,2V,9COB0,0.0001461739
19140CM5993,2V,9COB0,0.0003581231
19140CM6127,2V,9COB0,0.00037975202
19140CM6248,2V,12390,0.00021672767
19140CM6281,2V,12390,0.0001650733
19140CM6446,2V,9COB0,0.00017688103
19140CM6464,2V,9COB0,0.0013007252
19140CM6522,2V,9COB0,0.00037637103
19140CM6628,2V,12390,0.0007359087
19140CM6690,2V,12390,0.00015680553
19140CM6746,J#,9COB0,0.0004512801
19140CM6784,T*,12390,0.00014554261
19140CM6960,2V,12390,0.00016276124
19140CO3387,2V,MCJ00,0.0035882336
19140CO6825,2V,M9999,0.0039532646
19140CO8381,2V,9COB0,0.0005612663
19140CU9859,2V,12390,0.00021672767
19140CV0061,2V,9COB0,0.00052115
19140R10091,2V,12390,0.00015921464
19141BF9000,2V,12390,0.00041419704
19141BH7074,2V,01030,0.0026919076
19141BH7344,2V,01030,0.0026382506
19141BN7119,2V,M9999,0.00015973303
19141BN7122,2V,M9999,0.00012372105
19141BN7262,2V,12390,0.00014284451
19141BN7381,2V,9COB0,0.00021457426
19141BN7554,2V,MCJ00,0.00029168886
19141BN7897,2V,9COB0,0.00031390332
19141BS5579,2V,9COB0,0.000533328
19141BS8265,2V,12390,0.00013443656
19141BS8423,2V,MCJ00,0.00032949302
19141BS8523,2V,MCJ00,0.0016743866
19141BS8664,2V,M9999,0.003483457
19141BX6603,2V,M9999,0.00061242003
19141BX7868,2V,9COB0,0.00059414207
19141BX7870,2V,12390,0.00014791926
19141BX7908,2V,MCJ00,0.0009198573
19141BX8261,2V,MCJ00,0.00032895192
19141BX8818,2V,01030,0.0004246801
19141BX9339,2V,12390,0.00012999661
19141CB4088,2V,MCJ00,0.00023870872
19141CB8467,TZ,M9999,0.0010416742
19141CB8666,TZ,MCJ00,0.0011539838
19141CB8836,2V,01030,0.00015396574
19141CC0259,2V,9COB0,0.00048905535
19141CG6738,2V,12390,0.00023542679
19141CH7731,2V,MCJ00,0.00038249296
19141CH8017,2V,12390,0.00013405035
19141CH8346,2V,12390,0.00026419427
19141CH8470,2V,9COB0,0.0008376321
19141CH8473,2V,M9999,0.0005966159
19141CH8694,2V,12390,0.00012647109
19141CH8920,2V,12390,0.00015876137
19141CK2307,2V,MCJ00,0.00048720933
19141CK3637,2V,M9999,0.00068880565
19141CN4185,2V,12390,0.00011432988
19141R10186,2V,9COB0,0.00033020906
19141R10187,2V,9COB0,0.00033020906
19141R10225,2V,9COB0,0.00072090875
19141R10292,2V,9COB0,0.00072090875
19142BD5993,2V,12390,0.0001086401
19142BF0541,2V,9COB0,0.00014436033
19142BG8031,2V,M9999,0.070722714
19142BJ6726,2V,12390,0.00023279978
19142BR9652,2V,12390,0.00021436732
19142BR9692,2V,12390,0.00082426495
19142BR9863,2V,9COB0,0.00015968124
19142BR9917,2V,9COB0,0.00017063263
19142BS0009,2V,12390,0.00014523914
19142BT6459,2V,9COB0,0.0001527596
19142BX2315,2V,9COB0,0.0011374197
19142BX2512,2V,9COB0,0.00018953228
19142BX2634,2V,12390,0.00015730392
19142BX2717,2V,12390,0.0001654848
19142BX3121,2V,12390,0.00011246047
19142BX3338,2V,9COB0,0.0014626593
19142BX3496,2V,MCJ00,0.001322834
19142BX3544,2V,9COB0,0.001487632
19142BX3578,K#,9COB0,0.001264216
19142BX5887,2V,12390,0.00019749322
19142BX6297,2V,MCJ00,0.0005717117
19142BX7160,2V,12390,0.00022839296
19142BX7475,2V,M9999,0.00016445259
19142BX7895,2V,01030,0.010563907
19142BZ0603,2V,12390,0.00018075902
19142BZ0866,2V,MCJ00,0.00017170918
19142BZ1314,2V,M9999,0.00012627707
19142BZ1322,2V,9COB0,0.0015326383
19142BZ1364,2V,12390,0.00017796423
19142BZ1399,2V,M9999,0.0035214636
19142BZ1441,2V,M9999,0.00059986336
19142BZ1463,2V,12390,0.00016278762
19142BZ1499,2V,MCJ00,0.0003489677
19142BZ1659,2V,MCJ00,0.004230868
19142BZ1717,2V,9COB0,0.00040591205
19142BZ1754,2V,9COB0,0.00047673463
19142BZ1756,2V,M9999,0.00018219542
19142CB5125,2V,9COB0,0.00014501413
19142CG4388,2V,9COB0,0.0007636514
19142CG9164,2V,MCJ00,0.0038179965
19142CG9975,2V,MCJ00,0.00026371938
19142CH0221,2V,9COB0,0.00040003366
19142CH0274,2V,M9999,0.0004448741
19142CH0321,2V,9COB0,0.00025759693
19142CH0353,2V,9COB0,0.0010279181
19142CH0565,2V,12390,0.00013944713
19142CH0574,2V,9COB0,0.0017381485
19142CH0589,2V,12390,0.00015168145
19142CH0831,2V,12390,0.0002218225
19142CH0928,2V,9COB0,0.0011041899
19142CH0949,2V,MCJ00,0.00048597137
19142CH1007,2V,G2400,0.0005320586
19142CH1128,J#,12390,0.0010242781
19142CH1143,2V,MCJ00,0.00038499723
19142CH1172,2V,9COB0,0.001298439
19142CI7150,2V,MCJ00,0.00028968652
19142CL1684,2V,12390,9.004309e-05
19142CL1699,2V,12390,0.00021154096
19142CM0263,2V,M9999,0.00014223871
19142CM0314,2V,M9999,0.00016649792
19142CM0394,2V,MCJ00,0.00037091077
19143BE6484,2V,12390,0.00019466625
19143BJ2768,2V,9COB0,0.00033934708
19143BO1081,2V,M9999,0.006563124
19143BP3769,J#,9COB0,0.00025841556
19143BP4113,2V,01030,0.0007308505
19143BP4390,T*,9COB0,0.0005610195
19143BP4527,2V,MCJ00,0.0007049603
19143BP4661,TZ,75010,0.00038606732
19143BS9857,2V,M9999,0.0012285595
19143BV0928,2V,9COB0,0.00027582032
19143BV0945,2V,MCJ00,0.0007085783
19143BV1040,2V,M9999,0.0002158716
19143BV1242,2V,M9999,0.0002996569
19143BV1644,2V,M9999,0.0003390465
19143BV2001,2V,9COB0,0.00043742426
19143BV2298,2V,M9999,0.0019089191
19143BV2386,TZ,9COB0,0.0011545264
19143BV2839,2V,9COB0,0.0015302139
19143BV7190,2V,9COB0,0.0005182482
19143BX5225,2V,MCJ00,0.00013643307
19143BX5321,2V,MCJ00,0.00013711909
19143BX5327,TZ,9COB0,0.00018062016
19143BX5427,2V,9COB0,0.00033077557
19143BX5449,2V,9COB0,0.00015204739
19143BX5464,K#,9COB0,0.0013578126
19143BX5518,2V,M9999,0.00043914473
19143BX5673,2V,MCJ00,0.00022695873
19143BX5715,2V,12390,0.00015765755
19143BX5986,TZ,M9999,0.011200321
19143BX6266,2V,MCJ00,0.0021920614
19143CE0979,2V,12390,0.0001654848
19143CE1005,2V,12390,0.00024810657
19143CE2659,2V,MCJ00,0.0047533973
19143CE2783,2V,M9999,0.0020487353
19143CE2979,2V,M9999,0.00019897035
19143CE3290,2V,MCJ00,0.00046419288
19143CE3520,2V,M9999,0.00039400466
19143CE3583,2V,MCJ00,0.0063538966
19143CE3636,T*,12390,0.00022905244
19143CI5361,2V,12390,0.00028876113
19143CJ8247,2V,MCJ00,0.0008412704
19143MB0530,X*,21640,0.0003354315
19144BB4947,2V,MCJ00,0.00021629829
19144BC1378,2V,12390,0.00018587522
19144BE3039,2V,01030,0.0007033153
19144BH8343,2V,9COB0,0.00051500986
19144BH8363,2V,12390,0.0004032251
19144BI2052,2V,12390,0.0001262336
19144BI2119,2V,12390,0.0001695376
19144BI2319,2V,12390,0.00012089574
19144BR8104,2V,9COB0,0.0008647747
19144BR8210,2V,9COB0,0.0005215292
19144BR8433,2V,12390,0.00093514967
19144BR8563,2V,MCJ00,0.00047551224
19144BR8680,2V,12390,0.0002492501
19144BX6418,2V,12390,0.00014259247
19144BX6695,2V,12390,0.00025298627
19144BX7221,2V,12390,0.00013434365
19144BX7331,2V,MCJ00,0.00022730285
19144BX7338,T*,M9999,0.0010621237
19144BX8074,2V,9COB0,0.00021545151
19144BX9325,2V,21640,0.0026455137
19144BY0453,2V,9COB0,0.00036833796
19144BY0714,2V,9COB0,0.00022365997
19144BY0946,2V,12390,0.00019388308
19144BY3494,2V,MCJ00,0.0012972907
19144BY3524,2V,M9999,0.0007746868
19144BY4269,2V,MCJ00,0.00027544057
19144CA3679,2V,9COB0,0.0007688064
19144CA5640,K#,9COB0,0.0041310247
19144CG6360,2V,MCJ00,0.0005115499
19144CH3186,2V,MCJ00,0.00015238614
19144CH3930,2V,M9999,0.0006494602
19144CH3940,2V,M9999,0.00035408104
19144CH3950,2V,12390,0.00018489649
19144CH4156,2V,9COB0,0.0011905942
19144CI1482,2V,M9999,0.00057952997
19144CK1681,2V,MCJ00,9.564247e-05
19144CK1880,2V,MCJ00,0.00012540698
19144CK1904,2V,M9999,0.00021800975
19144R10993,2V,MCJ00,0.0013871031
19144R12357,2V,01030,0.0007840303
19145BF0406,2V,MCJ00,0.0016653206
19145BF0483,2V,MCJ00,0.00090758165
19145BF0841,2V,12390,0.0005630769
19145BF1007,2V,9COB0,0.0015283754
19145BF1105,2V,9COB0,0.00039934253
19146BA2285,2V,9COB0,0.00038119563
19146BA2740,2V,12390,0.00021503141
19146BA2866,2V,12390,0.00017983413
19146BA2968,2V,M9999,0.00063906686
19146BA2973,2V,12390,0.0021321876
19146BA3012,2V,12390,0.00049389375
19146BA3061,2V,12390,0.0002976138
19146BA3454,2V,MCJ00,0.0005684147
19146BA3576,2V,12390,0.00036084055
19146BA4546,T*,MCJ00,0.0012806169
19147BE9413,2V,9COB0,0.001171981
19147BE9562,2V,9COB0,0.0012699643
19147BH1422,2V,9COB0,0.0012753833
19147BH1548,2V,MCJ00,0.00026932737
19147BH1767,2V,12390,0.00017371748
19147BH1945,2V,MCJ00,0.0001781921
19147BH2030,2V,12390,0.00015867964
19147BH2283,2V,M9999,0.00022341637
19147BH2410,2V,12390,0.00016214148
19147BH2466,2V,M9999,0.0030141626
19147BH2480,2V,21640,0.002886269
19147BH2489,2V,M9999,0.00021816154
19147BH2546,2V,12390,0.00019879153
19147BH2739,2V,12390,0.00019970267
19147BH3654,2V,MCJ00,0.0002968382
19147BH3891,2V,12390,0.00017160297
19147BH3916,2V,M9999,0.00014644762
19147BH4022,2V,9COB0,0.0002447508
19147BH4242,2V,MCJ00,0.00048941793
19147BH4463,2V,9COB0,0.00023363231
19147BH4659,2V,12390,0.0024116784
19147BH4692,2V,MCJ00,0.0010778009
19147BJ4672,2V,MCJ00,0.0014873048
19147BJ4844,2V,12390,0.00016062851
19147BJ4983,2V,75010,0.00045589745
19147BJ5017,2V,9COB0,0.00022502166
19148BH9025,2V,MCJ00,0.00021528229
19148BS0271,2V,12390,0.0004689083
19148BV3766,2V,9COB0,0.00023435404
19148BY5537,2V,MCJ00,0.00034791333
19148BY5658,2V,9COB0,0.00022679348
19148BZ4314,2V,12390,0.00034663905
19148CA3440,2V,12390,0.0003905644
19148CA9769,TZ,75010,0.00020205544
19148CA9778,2V,12390,0.00011381342
19148CA9955,2V,12390,0.00010996409
19148CA9958,2V,M9999,0.00017218431
19148CB0837,2V,M9999,0.001426495
19148CB4076,2V,9COB0,0.0007343482
19148CC3080,2V,12390,0.00015518231
19148CE0177,2V,MCJ00,0.00011902563
19148CH0408,2V,12390,9.313581e-05
19148CJ3546,2V,12390,0.0001428768
19148CJ3860,2V,MCJ00,0.0005518984
19148CJ4466,2V,M9999,0.00036990247
19148CJ4848,2V,MCJ00,0.0023637041
19148CJ5040,2V,75010,0.00028209647
19148CK2738,TZ,M9999,0.00024131055
19148CK3563,2V,MCJ00,0.00029168886
19148CK3648,2V,M9999,0.0017513894
19148CK3742,2V,9COB0,0.001249963
19148CM7726,2V,12390,0.00015156825
19148CN2023,2V,12390,0.00014409146
19148CN2300,2V,MCJ00,0.00046648574
19148R11179,2V,12390,0.0001787462
19149BA3183,2V,9COB0,0.00015447573
19149BD1883,2V,9COB0,8.196222e-05
19149BG2105,2V,G2400,0.0044065746
19149BG2337,2V,M9999,0.00019735524
19149BG2338,2V,12390,0.00013346238
19149BG2516,2V,9COB0,0.000221321
19149BP8080,2V,MCJ00,0.00061715004
19149BR7214,2V,M9999,0.0007170686
19149BT0517,2V,12390,0.0008685837
19149BU7959,2V,9COB0,0.0002184038
19149BU8178,2V,MCJ00,0.00046121373
19149BU8594,2V,9COB0,0.00091792893
19149BU8640,2V,M9999,0.00030707047
19149BU8805,2V,M9999,0.00044787824
19149BU8854,2V,M9999,0.0004958015
19149BU8888,T*,M9999,0.00026526646
19149BU9239,2V,MCJ00,0.0023017423
19149BU9407,2V,MCJ00,0.00032698648
19149BU9569,2V,MCJ00,0.009898279
19149BU9589,TZ,12390,0.0014697354
19149BU9741,T*,01030,0.00091246417
19149BU9802,2V,MCJ00,0.0006905375
19149BV0356,2V,M9999,0.00037161456
19149BY5547,2V,M9999,0.00026609376
19149BY5986,2V,12390,0.00012779939
19149BY6071,2V,12390,0.0001278022
19149BY6922,T*,MCJ00,0.0013479289
19149BY7400,2V,MCJ00,0.00022491056
19149BY7608,TZ,12390,0.0006315043
19149BY7919,2V,9COB0,0.0014177137
19149CB3847,2V,9COB0,0.00019445347
19149CE7848,2V,MCJ00,0.00012094348
19149CE8245,2V,12390,0.00015435013
19149CE8275,2V,12390,0.00013883456
19149CF1633,2V,9COB0,0.0006759221
19149CG7983,2V,12390,0.00017637982
19149CG8217,2V,MCJ00,0.0007988632
19149CH9591,2V,M9999,0.00052492495
19149CL1173,2V,12390,0.00021790958
