VAR,col
HCPCS_CD_93017,703
HCPCS_CD_93306,704
HCPCS_CD_93325,705
HCPCS_CD_93971,706
HCPCS_CD_94640,707
HCPCS_CD_94760,708
HCPCS_CD_96360,709
HCPCS_CD_96361,710
HCPCS_CD_96365,711
HCPCS_CD_96366,712
HCPCS_CD_96367,713
HCPCS_CD_96372,714
HCPCS_CD_96374,715
HCPCS_CD_96375,716
HCPCS_CD_96376,717
HCPCS_CD_96413,718
HCPCS_CD_96415,719
HCPCS_CD_96417,720
HCPCS_CD_97110,721
HCPCS_CD_97112,722
HCPCS_CD_97116,723
HCPCS_CD_97140,724
HCPCS_CD_97161,725
HCPCS_CD_97162,726
HCPCS_CD_97530,727
HCPCS_CD_97535,728
HCPCS_CD_99001,729
HCPCS_CD_99152,730
HCPCS_CD_99153,731
HCPCS_CD_99211,732
HCPCS_CD_99212,733
HCPCS_CD_99213,734
HCPCS_CD_99214,735
HCPCS_CD_99281,736
HCPCS_CD_99282,737
HCPCS_CD_99283,738
HCPCS_CD_99284,739
HCPCS_CD_99285,740
HCPCS_CD_A4657,741
HCPCS_CD_A9270,742
HCPCS_CD_A9500,743
HCPCS_CD_A9585,744
HCPCS_CD_C1713,745
HCPCS_CD_C1769,746
HCPCS_CD_C1894,747
HCPCS_CD_G0151,748
HCPCS_CD_G0299,749
HCPCS_CD_G0378,750
HCPCS_CD_G0463,751
HCPCS_CD_G0480,752
HCPCS_CD_G8978,753
HCPCS_CD_G8979,754
HCPCS_CD_J0131,755
HCPCS_CD_J0171,756
HCPCS_CD_J0330,757
HCPCS_CD_J0604,758
HCPCS_CD_J0690,759
HCPCS_CD_J0696,760
HCPCS_CD_J1100,761
HCPCS_CD_J1170,762
HCPCS_CD_J1200,763
HCPCS_CD_J1270,764
HCPCS_CD_J1642,765
HCPCS_CD_J1644,766
HCPCS_CD_J1650,767
HCPCS_CD_J1756,768
HCPCS_CD_J1885,769
HCPCS_CD_J2001,770
HCPCS_CD_J2060,771
HCPCS_CD_J2175,772
HCPCS_CD_J2250,773
HCPCS_CD_J2270,774
HCPCS_CD_J2370,775
HCPCS_CD_J2405,776
HCPCS_CD_J2550,777
HCPCS_CD_J2704,778
HCPCS_CD_J2710,779
HCPCS_CD_J2765,780
HCPCS_CD_J2795,781
HCPCS_CD_J2930,782
HCPCS_CD_J3010,783
HCPCS_CD_J3301,784
HCPCS_CD_J3370,785
HCPCS_CD_J3475,786
HCPCS_CD_J3490,787
HCPCS_CD_J7030,788
HCPCS_CD_J7040,789
HCPCS_CD_J7050,790
HCPCS_CD_J7120,791
HCPCS_CD_J8499,792
HCPCS_CD_Q4081,793
HCPCS_CD_Q9967,794
HCPCS_CD_Z7500,795
HCPCS_CD_Z7502,796
HCPCS_CD_Z7506,797
HCPCS_CD_Z7512,798
HCPCS_CD_Z7610,799
HCPCS_MDFR_CD_25,800
HCPCS_MDFR_CD_33,801
HCPCS_MDFR_CD_50,802
HCPCS_MDFR_CD_59,803
HCPCS_MDFR_CD_90,804
HCPCS_MDFR_CD_91,805
HCPCS_MDFR_CD_99,806
HCPCS_MDFR_CD_AX,807
HCPCS_MDFR_CD_CB,808
HCPCS_MDFR_CD_GN,809
HCPCS_MDFR_CD_GO,810
HCPCS_MDFR_CD_GP,811
HCPCS_MDFR_CD_GY,812
HCPCS_MDFR_CD_GZ,813
HCPCS_MDFR_CD_JA,814
HCPCS_MDFR_CD_JG,815
HCPCS_MDFR_CD_JW,816
HCPCS_MDFR_CD_LT,817
HCPCS_MDFR_CD_PO,818
HCPCS_MDFR_CD_PT,819
HCPCS_MDFR_CD_QW,820
HCPCS_MDFR_CD_RT,821
HCPCS_MDFR_CD_TC,822
HCPCS_MDFR_CD_UD,823
HCPCS_MDFR_CD_XU,824
ICD_A419,825
ICD_B182,826
ICD_B20,827
ICD_B349,828
ICD_B351,829
ICD_C189,830
ICD_C20,831
ICD_C3490,832
ICD_C50411,833
ICD_C50412,834
ICD_C50911,835
ICD_C50912,836
ICD_C50919,837
ICD_C61,838
ICD_C73,839
ICD_C787,840
ICD_C7931,841
ICD_C7951,842
ICD_C9000,843
ICD_D120,844
ICD_D122,845
ICD_D123,846
ICD_D124,847
ICD_D125,848
ICD_D225,849
ICD_D229,850
ICD_D259,851
ICD_D485,852
ICD_D500,853
ICD_D509,854
ICD_D61818,855
ICD_D62,856
ICD_D631,857
ICD_D649,858
ICD_D689,859
ICD_D696,860
ICD_D709,861
ICD_D72829,862
ICD_E038,863
ICD_E039,864
ICD_E041,865
ICD_E042,866
ICD_E063,867
ICD_E1065,868
ICD_E109,869
ICD_E1122,870
ICD_E1140,871
ICD_E1142,872
ICD_E11621,873
ICD_E1165,874
ICD_E1169,875
ICD_E118,876
ICD_E119,877
ICD_E291,878
ICD_E43,879
ICD_E46,880
ICD_E538,881
ICD_E559,882
ICD_E6601,883
ICD_E6609,884
ICD_E663,885
ICD_E669,886
ICD_E7800,887
ICD_E781,888
ICD_E782,889
ICD_E784,890
ICD_E785,891
ICD_E8342,892
ICD_E860,893
ICD_E871,894
ICD_E872,895
ICD_E875,896
ICD_E876,897
ICD_F0390,898
ICD_F1010,899
ICD_F1020,900
ICD_F10239,901
ICD_F1120,902
ICD_F1220,903
ICD_F1320,904
ICD_F1420,905
ICD_F1520,906
ICD_F17200,907
ICD_F17210,908
ICD_F3181,909
ICD_F319,910
ICD_F321,911
ICD_F329,912
ICD_F330,913
ICD_F331,914
ICD_F332,915
ICD_F339,916
ICD_F341,917
ICD_F410,918
ICD_F411,919
ICD_F418,920
ICD_F419,921
ICD_F4310,922
ICD_F4312,923
ICD_F4320,924
ICD_F4322,925
ICD_F4323,926
ICD_F802,927
ICD_F809,928
ICD_F819,929
ICD_F82,930
ICD_F840,931
ICD_F900,932
ICD_F902,933
ICD_F909,934
ICD_G20,935
ICD_G35,936
ICD_G40909,937
ICD_G43909,938
ICD_G4700,939
ICD_G4730,940
ICD_G4733,941
ICD_G5601,942
ICD_G629,943
ICD_G809,944
ICD_G8918,945
ICD_G8929,946
ICD_G893,947
ICD_G894,948
ICD_G9340,949
ICD_G9341,950
ICD_H04123,951
ICD_H2511,952
ICD_H2512,953
ICD_H2513,954
ICD_H5213,955
ICD_H524,956
ICD_H6123,957
ICD_H903,958
ICD_I10,959
ICD_I110,960
ICD_I119,961
ICD_I120,962
ICD_I129,963
ICD_I130,964
